id,glass,video,difficulty,geom,b
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,1,0
1,0,1,0,1,0
1,0,1,0,1,1
1,0,1,0,1,1
1,0,1,0,1,0
1,0,1,0,1,1
1,0,1,0,1,0
1,0,1,0,1,1
1,0,1,0,1,1
1,0,1,0,1,1
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,1
1,0,1,0,0,0
1,0,1,0,0,1
1,0,1,0,0,1
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,1,1
1,0,1,0,1,1
1,0,1,0,1,0
1,0,1,0,1,0
1,0,1,0,1,0
1,0,1,0,1,1
1,0,1,0,1,0
1,0,1,0,1,0
1,0,1,0,1,0
1,0,1,0,1,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,1
1,0,1,0,1,1
1,0,1,0,1,0
1,0,1,0,1,1
1,0,1,0,1,0
1,0,1,0,1,1
1,0,1,0,1,1
1,0,1,0,1,1
1,0,1,0,1,1
1,0,1,0,1,0
1,0,1,0,1,1
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,1,1
1,0,1,0,1,1
1,0,1,0,1,1
1,0,1,0,1,0
1,0,1,0,1,1
1,0,1,0,1,1
1,0,1,0,1,1
1,0,1,0,1,0
1,0,1,0,1,0
1,0,1,0,1,1
1,0,1,0,0,0
1,0,1,0,0,1
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,1,1
1,0,1,0,1,0
1,0,1,0,1,0
1,0,1,0,1,0
1,0,1,0,1,0
1,0,1,0,1,1
1,0,1,0,1,0
1,0,1,0,1,0
1,0,1,0,1,1
1,0,1,0,1,1
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,1
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,1
1,0,1,0,1,0
1,0,1,0,1,1
1,0,1,0,1,1
1,0,1,0,1,0
1,0,1,0,1,0
1,0,1,0,1,0
1,0,1,0,1,0
1,0,1,0,1,0
1,0,1,0,1,0
1,0,1,0,1,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,1
1,0,1,0,0,0
1,0,2,0,0,0
1,0,2,0,0,1
1,0,2,0,0,1
1,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,1,0
1,0,2,0,1,1
1,0,2,0,1,0
1,0,2,0,1,0
1,0,2,0,1,1
1,0,2,0,1,1
1,0,2,0,1,0
1,0,2,0,1,0
1,0,2,0,1,0
1,0,2,0,1,1
1,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,0,1
1,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,1,1
1,0,2,0,1,1
1,0,2,0,1,1
1,0,2,0,1,1
1,0,2,0,1,0
1,0,2,0,1,1
1,0,2,0,1,0
1,0,2,0,1,1
1,0,2,0,1,1
1,0,2,0,1,1
1,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,0,1
1,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,0,1
1,0,2,0,1,0
1,0,2,0,1,0
1,0,2,0,1,1
1,0,2,0,1,0
1,0,2,0,1,0
1,0,2,0,1,0
1,0,2,0,1,1
1,0,2,0,1,1
1,0,2,0,1,1
1,0,2,0,1,1
1,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,0,1
1,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,1,1
1,0,2,0,1,1
1,0,2,0,1,0
1,0,2,0,1,0
1,0,2,0,1,0
1,0,2,0,1,0
1,0,2,0,1,1
1,0,2,0,1,0
1,0,2,0,1,1
1,0,2,0,1,0
1,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,0,1
1,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,1,1
1,0,2,0,1,0
1,0,2,0,1,0
1,0,2,0,1,1
1,0,2,0,1,0
1,0,2,0,1,1
1,0,2,0,1,1
1,0,2,0,1,1
1,0,2,0,1,0
1,0,2,0,1,1
1,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,0,1
1,0,2,0,0,0
1,0,2,0,1,1
1,0,2,0,1,1
1,0,2,0,1,0
1,0,2,0,1,1
1,0,2,0,1,1
1,0,2,0,1,0
1,0,2,0,1,1
1,0,2,0,1,0
1,0,2,0,1,1
1,0,2,0,1,0
1,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,0,0
1,0,2,0,0,0
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,1,0
1,0,3,1,1,1
1,0,3,1,1,1
1,0,3,1,1,0
1,0,3,1,1,1
1,0,3,1,1,1
1,0,3,1,1,1
1,0,3,1,1,0
1,0,3,1,1,0
1,0,3,1,1,1
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,0,1
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,1,1
1,0,3,1,1,1
1,0,3,1,1,1
1,0,3,1,1,1
1,0,3,1,1,1
1,0,3,1,1,1
1,0,3,1,1,0
1,0,3,1,1,1
1,0,3,1,1,1
1,0,3,1,1,1
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,1,1
1,0,3,1,1,1
1,0,3,1,1,0
1,0,3,1,1,1
1,0,3,1,1,1
1,0,3,1,1,1
1,0,3,1,1,0
1,0,3,1,1,1
1,0,3,1,1,1
1,0,3,1,1,1
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,1,1
1,0,3,1,1,0
1,0,3,1,1,1
1,0,3,1,1,1
1,0,3,1,1,0
1,0,3,1,1,1
1,0,3,1,1,1
1,0,3,1,1,1
1,0,3,1,1,1
1,0,3,1,1,1
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,0,1
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,1,1
1,0,3,1,1,0
1,0,3,1,1,1
1,0,3,1,1,1
1,0,3,1,1,0
1,0,3,1,1,1
1,0,3,1,1,1
1,0,3,1,1,0
1,0,3,1,1,0
1,0,3,1,1,0
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,0,1
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,1,1
1,0,3,1,1,1
1,0,3,1,1,1
1,0,3,1,1,1
1,0,3,1,1,1
1,0,3,1,1,1
1,0,3,1,1,0
1,0,3,1,1,0
1,0,3,1,1,1
1,0,3,1,1,1
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,0,0
1,0,3,1,0,0
1,0,4,1,0,0
1,0,4,1,0,0
1,0,4,1,0,0
1,0,4,1,0,0
1,0,4,1,0,0
1,0,4,1,1,0
1,0,4,1,1,0
1,0,4,1,1,0
1,0,4,1,1,1
1,0,4,1,1,0
1,0,4,1,1,1
1,0,4,1,1,1
1,0,4,1,1,0
1,0,4,1,1,1
1,0,4,1,1,1
1,0,4,1,0,0
1,0,4,1,0,0
1,0,4,1,0,0
1,0,4,1,0,0
1,0,4,1,0,0
1,0,4,1,0,0
1,0,4,1,0,0
1,0,4,1,0,0
1,0,4,1,0,0
1,0,4,1,0,0
1,0,4,1,1,0
1,0,4,1,1,0
1,0,4,1,1,1
1,0,4,1,1,1
1,0,4,1,1,1
1,0,4,1,1,0
1,0,4,1,1,1
1,0,4,1,1,1
1,0,4,1,1,1
1,0,4,1,1,1
1,0,4,1,0,0
1,0,4,1,0,0
1,0,4,1,0,0
1,0,4,1,0,0
1,0,4,1,0,0
1,0,4,1,0,0
1,0,4,1,0,1
1,0,4,1,0,0
1,0,4,1,0,0
1,0,4,1,0,0
1,0,4,1,1,0
1,0,4,1,1,1
1,0,4,1,1,0
1,0,4,1,1,0
1,0,4,1,1,0
1,0,4,1,1,1
1,0,4,1,1,1
1,0,4,1,1,1
1,0,4,1,1,0
1,0,4,1,1,1
1,0,4,1,0,0
1,0,4,1,0,0
1,0,4,1,0,0
1,0,4,1,0,0
1,0,4,1,0,0
1,0,4,1,0,0
1,0,4,1,0,0
1,0,4,1,0,0
1,0,4,1,0,0
1,0,4,1,0,0
1,0,4,1,1,0
1,0,4,1,1,1
1,0,4,1,1,1
1,0,4,1,1,0
1,0,4,1,1,1
1,0,4,1,1,1
1,0,4,1,1,0
1,0,4,1,1,0
1,0,4,1,1,1
1,0,4,1,1,0
1,0,4,1,0,0
1,0,4,1,0,0
1,0,4,1,0,1
1,0,4,1,0,0
1,0,4,1,0,0
1,0,4,1,0,0
1,0,4,1,0,1
1,0,4,1,0,0
1,0,4,1,0,0
1,0,4,1,0,1
1,0,4,1,1,0
1,0,4,1,1,0
1,0,4,1,1,1
1,0,4,1,1,1
1,0,4,1,1,1
1,0,4,1,1,1
1,0,4,1,1,1
1,0,4,1,1,1
1,0,4,1,1,0
1,0,4,1,1,1
1,0,4,1,0,0
1,0,4,1,0,1
1,0,4,1,0,0
1,0,4,1,0,0
1,0,4,1,0,0
1,0,4,1,0,0
1,0,4,1,0,0
1,0,4,1,0,0
1,0,4,1,0,0
1,0,4,1,0,0
1,0,4,1,1,1
1,0,4,1,1,0
1,0,4,1,1,0
1,0,4,1,1,0
1,0,4,1,1,1
1,0,4,1,1,1
1,0,4,1,1,1
1,0,4,1,1,1
1,0,4,1,1,1
1,0,4,1,1,1
1,0,4,1,0,0
1,0,4,1,0,0
1,0,4,1,0,0
1,0,4,1,0,0
1,0,4,1,0,0
2,0,5,0,0,0
2,0,5,0,0,0
2,0,5,0,0,0
2,0,5,0,0,1
2,0,5,0,0,0
2,0,5,0,1,1
2,0,5,0,1,1
2,0,5,0,1,0
2,0,5,0,1,1
2,0,5,0,1,1
2,0,5,0,1,0
2,0,5,0,1,1
2,0,5,0,1,1
2,0,5,0,1,1
2,0,5,0,1,0
2,0,5,0,0,0
2,0,5,0,0,0
2,0,5,0,0,0
2,0,5,0,0,0
2,0,5,0,0,0
2,0,5,0,0,1
2,0,5,0,0,1
2,0,5,0,0,0
2,0,5,0,0,0
2,0,5,0,0,0
2,0,5,0,1,0
2,0,5,0,1,1
2,0,5,0,1,1
2,0,5,0,1,0
2,0,5,0,1,0
2,0,5,0,1,1
2,0,5,0,1,1
2,0,5,0,1,0
2,0,5,0,1,0
2,0,5,0,1,1
2,0,5,0,0,0
2,0,5,0,0,1
2,0,5,0,0,1
2,0,5,0,0,0
2,0,5,0,0,1
2,0,5,0,0,1
2,0,5,0,0,0
2,0,5,0,0,0
2,0,5,0,0,0
2,0,5,0,0,1
2,0,5,0,1,0
2,0,5,0,1,0
2,0,5,0,1,0
2,0,5,0,1,1
2,0,5,0,1,0
2,0,5,0,1,0
2,0,5,0,1,0
2,0,5,0,1,0
2,0,5,0,1,1
2,0,5,0,1,1
2,0,5,0,0,0
2,0,5,0,0,1
2,0,5,0,0,0
2,0,5,0,0,0
2,0,5,0,0,1
2,0,5,0,0,0
2,0,5,0,0,0
2,0,5,0,0,0
2,0,5,0,0,1
2,0,5,0,0,1
2,0,5,0,1,1
2,0,5,0,1,1
2,0,5,0,1,0
2,0,5,0,1,1
2,0,5,0,1,1
2,0,5,0,1,0
2,0,5,0,1,0
2,0,5,0,1,1
2,0,5,0,1,1
2,0,5,0,1,0
2,0,5,0,0,1
2,0,5,0,0,0
2,0,5,0,0,0
2,0,5,0,0,1
2,0,5,0,0,1
2,0,5,0,0,0
2,0,5,0,0,1
2,0,5,0,0,0
2,0,5,0,0,0
2,0,5,0,0,1
2,0,5,0,1,1
2,0,5,0,1,0
2,0,5,0,1,0
2,0,5,0,1,1
2,0,5,0,1,1
2,0,5,0,1,0
2,0,5,0,1,0
2,0,5,0,1,1
2,0,5,0,1,1
2,0,5,0,1,0
2,0,5,0,0,0
2,0,5,0,0,1
2,0,5,0,0,1
2,0,5,0,0,0
2,0,5,0,0,0
2,0,5,0,0,1
2,0,5,0,0,0
2,0,5,0,0,1
2,0,5,0,0,1
2,0,5,0,0,0
2,0,5,0,1,1
2,0,5,0,1,0
2,0,5,0,1,0
2,0,5,0,1,1
2,0,5,0,1,1
2,0,5,0,1,1
2,0,5,0,1,1
2,0,5,0,1,1
2,0,5,0,1,0
2,0,5,0,1,1
2,0,5,0,0,0
2,0,5,0,0,0
2,0,5,0,0,0
2,0,5,0,0,0
2,0,5,0,0,0
2,0,6,0,0,0
2,0,6,0,0,0
2,0,6,0,0,0
2,0,6,0,0,0
2,0,6,0,0,0
2,0,6,0,1,1
2,0,6,0,1,1
2,0,6,0,1,1
2,0,6,0,1,1
2,0,6,0,1,1
2,0,6,0,1,1
2,0,6,0,1,1
2,0,6,0,1,0
2,0,6,0,1,1
2,0,6,0,1,1
2,0,6,0,0,0
2,0,6,0,0,0
2,0,6,0,0,0
2,0,6,0,0,0
2,0,6,0,0,0
2,0,6,0,0,1
2,0,6,0,0,0
2,0,6,0,0,1
2,0,6,0,0,1
2,0,6,0,0,0
2,0,6,0,1,0
2,0,6,0,1,1
2,0,6,0,1,1
2,0,6,0,1,1
2,0,6,0,1,1
2,0,6,0,1,1
2,0,6,0,1,0
2,0,6,0,1,1
2,0,6,0,1,0
2,0,6,0,1,1
2,0,6,0,0,0
2,0,6,0,0,0
2,0,6,0,0,0
2,0,6,0,0,1
2,0,6,0,0,0
2,0,6,0,0,1
2,0,6,0,0,0
2,0,6,0,0,0
2,0,6,0,0,1
2,0,6,0,0,1
2,0,6,0,1,1
2,0,6,0,1,1
2,0,6,0,1,0
2,0,6,0,1,1
2,0,6,0,1,1
2,0,6,0,1,1
2,0,6,0,1,1
2,0,6,0,1,1
2,0,6,0,1,1
2,0,6,0,1,1
2,0,6,0,0,0
2,0,6,0,0,0
2,0,6,0,0,0
2,0,6,0,0,1
2,0,6,0,0,0
2,0,6,0,0,1
2,0,6,0,0,0
2,0,6,0,0,1
2,0,6,0,0,1
2,0,6,0,0,0
2,0,6,0,1,1
2,0,6,0,1,1
2,0,6,0,1,0
2,0,6,0,1,0
2,0,6,0,1,1
2,0,6,0,1,1
2,0,6,0,1,1
2,0,6,0,1,0
2,0,6,0,1,0
2,0,6,0,1,1
2,0,6,0,0,1
2,0,6,0,0,1
2,0,6,0,0,0
2,0,6,0,0,1
2,0,6,0,0,0
2,0,6,0,0,1
2,0,6,0,0,0
2,0,6,0,0,1
2,0,6,0,0,1
2,0,6,0,0,1
2,0,6,0,1,1
2,0,6,0,1,1
2,0,6,0,1,1
2,0,6,0,1,1
2,0,6,0,1,1
2,0,6,0,1,1
2,0,6,0,1,1
2,0,6,0,1,1
2,0,6,0,1,1
2,0,6,0,1,1
2,0,6,0,0,0
2,0,6,0,0,0
2,0,6,0,0,0
2,0,6,0,0,1
2,0,6,0,0,0
2,0,6,0,0,1
2,0,6,0,0,1
2,0,6,0,0,0
2,0,6,0,0,0
2,0,6,0,0,1
2,0,6,0,1,1
2,0,6,0,1,0
2,0,6,0,1,1
2,0,6,0,1,0
2,0,6,0,1,0
2,0,6,0,1,1
2,0,6,0,1,0
2,0,6,0,1,1
2,0,6,0,1,1
2,0,6,0,1,0
2,0,6,0,0,1
2,0,6,0,0,0
2,0,6,0,0,1
2,0,6,0,0,0
2,0,6,0,0,0
2,0,7,1,0,0
2,0,7,1,0,1
2,0,7,1,0,1
2,0,7,1,0,0
2,0,7,1,0,0
2,0,7,1,1,1
2,0,7,1,1,1
2,0,7,1,1,1
2,0,7,1,1,0
2,0,7,1,1,1
2,0,7,1,1,1
2,0,7,1,1,1
2,0,7,1,1,1
2,0,7,1,1,1
2,0,7,1,1,0
2,0,7,1,0,1
2,0,7,1,0,0
2,0,7,1,0,0
2,0,7,1,0,1
2,0,7,1,0,0
2,0,7,1,0,0
2,0,7,1,0,0
2,0,7,1,0,1
2,0,7,1,0,0
2,0,7,1,0,0
2,0,7,1,1,1
2,0,7,1,1,1
2,0,7,1,1,1
2,0,7,1,1,1
2,0,7,1,1,1
2,0,7,1,1,0
2,0,7,1,1,0
2,0,7,1,1,0
2,0,7,1,1,0
2,0,7,1,1,1
2,0,7,1,0,1
2,0,7,1,0,0
2,0,7,1,0,1
2,0,7,1,0,0
2,0,7,1,0,0
2,0,7,1,0,1
2,0,7,1,0,0
2,0,7,1,0,1
2,0,7,1,0,1
2,0,7,1,0,0
2,0,7,1,1,0
2,0,7,1,1,1
2,0,7,1,1,1
2,0,7,1,1,1
2,0,7,1,1,1
2,0,7,1,1,1
2,0,7,1,1,0
2,0,7,1,1,0
2,0,7,1,1,1
2,0,7,1,1,0
2,0,7,1,0,1
2,0,7,1,0,1
2,0,7,1,0,1
2,0,7,1,0,0
2,0,7,1,0,0
2,0,7,1,0,0
2,0,7,1,0,0
2,0,7,1,0,0
2,0,7,1,0,0
2,0,7,1,0,0
2,0,7,1,1,1
2,0,7,1,1,1
2,0,7,1,1,1
2,0,7,1,1,1
2,0,7,1,1,1
2,0,7,1,1,1
2,0,7,1,1,1
2,0,7,1,1,0
2,0,7,1,1,1
2,0,7,1,1,1
2,0,7,1,0,0
2,0,7,1,0,0
2,0,7,1,0,0
2,0,7,1,0,0
2,0,7,1,0,0
2,0,7,1,0,1
2,0,7,1,0,0
2,0,7,1,0,0
2,0,7,1,0,0
2,0,7,1,0,0
2,0,7,1,1,1
2,0,7,1,1,0
2,0,7,1,1,1
2,0,7,1,1,1
2,0,7,1,1,1
2,0,7,1,1,0
2,0,7,1,1,1
2,0,7,1,1,1
2,0,7,1,1,1
2,0,7,1,1,1
2,0,7,1,0,0
2,0,7,1,0,0
2,0,7,1,0,1
2,0,7,1,0,0
2,0,7,1,0,0
2,0,7,1,0,0
2,0,7,1,0,1
2,0,7,1,0,0
2,0,7,1,0,0
2,0,7,1,0,0
2,0,7,1,1,1
2,0,7,1,1,0
2,0,7,1,1,1
2,0,7,1,1,1
2,0,7,1,1,1
2,0,7,1,1,1
2,0,7,1,1,1
2,0,7,1,1,1
2,0,7,1,1,0
2,0,7,1,1,1
2,0,7,1,0,1
2,0,7,1,0,1
2,0,7,1,0,1
2,0,7,1,0,0
2,0,7,1,0,1
2,0,8,1,0,1
2,0,8,1,0,1
2,0,8,1,0,0
2,0,8,1,0,1
2,0,8,1,0,1
2,0,8,1,1,1
2,0,8,1,1,1
2,0,8,1,1,1
2,0,8,1,1,1
2,0,8,1,1,1
2,0,8,1,1,1
2,0,8,1,1,1
2,0,8,1,1,0
2,0,8,1,1,1
2,0,8,1,1,0
2,0,8,1,0,1
2,0,8,1,0,0
2,0,8,1,0,1
2,0,8,1,0,0
2,0,8,1,0,0
2,0,8,1,0,0
2,0,8,1,0,0
2,0,8,1,0,0
2,0,8,1,0,0
2,0,8,1,0,1
2,0,8,1,1,1
2,0,8,1,1,0
2,0,8,1,1,1
2,0,8,1,1,1
2,0,8,1,1,0
2,0,8,1,1,1
2,0,8,1,1,1
2,0,8,1,1,0
2,0,8,1,1,1
2,0,8,1,1,1
2,0,8,1,0,0
2,0,8,1,0,0
2,0,8,1,0,1
2,0,8,1,0,0
2,0,8,1,0,1
2,0,8,1,0,0
2,0,8,1,0,0
2,0,8,1,0,0
2,0,8,1,0,1
2,0,8,1,0,0
2,0,8,1,1,0
2,0,8,1,1,1
2,0,8,1,1,1
2,0,8,1,1,0
2,0,8,1,1,1
2,0,8,1,1,1
2,0,8,1,1,0
2,0,8,1,1,1
2,0,8,1,1,0
2,0,8,1,1,1
2,0,8,1,0,0
2,0,8,1,0,0
2,0,8,1,0,0
2,0,8,1,0,0
2,0,8,1,0,0
2,0,8,1,0,0
2,0,8,1,0,0
2,0,8,1,0,0
2,0,8,1,0,0
2,0,8,1,0,0
2,0,8,1,1,1
2,0,8,1,1,1
2,0,8,1,1,1
2,0,8,1,1,0
2,0,8,1,1,1
2,0,8,1,1,1
2,0,8,1,1,1
2,0,8,1,1,1
2,0,8,1,1,0
2,0,8,1,1,1
2,0,8,1,0,0
2,0,8,1,0,1
2,0,8,1,0,0
2,0,8,1,0,0
2,0,8,1,0,0
2,0,8,1,0,0
2,0,8,1,0,0
2,0,8,1,0,0
2,0,8,1,0,0
2,0,8,1,0,1
2,0,8,1,1,1
2,0,8,1,1,0
2,0,8,1,1,1
2,0,8,1,1,1
2,0,8,1,1,0
2,0,8,1,1,0
2,0,8,1,1,0
2,0,8,1,1,1
2,0,8,1,1,1
2,0,8,1,1,1
2,0,8,1,0,0
2,0,8,1,0,0
2,0,8,1,0,1
2,0,8,1,0,0
2,0,8,1,0,0
2,0,8,1,0,1
2,0,8,1,0,0
2,0,8,1,0,0
2,0,8,1,0,0
2,0,8,1,0,1
2,0,8,1,1,1
2,0,8,1,1,0
2,0,8,1,1,1
2,0,8,1,1,1
2,0,8,1,1,1
2,0,8,1,1,1
2,0,8,1,1,1
2,0,8,1,1,0
2,0,8,1,1,1
2,0,8,1,1,0
2,0,8,1,0,1
2,0,8,1,0,1
2,0,8,1,0,0
2,0,8,1,0,1
2,0,8,1,0,0
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,0,0
3,0,9,0,0,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,0,0
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,0,0
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,1,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,0,1
3,0,9,0,0,0
3,0,10,0,0,1
3,0,10,0,0,0
3,0,10,0,0,1
3,0,10,0,0,1
3,0,10,0,0,1
3,0,10,0,1,1
3,0,10,0,1,1
3,0,10,0,1,1
3,0,10,0,1,1
3,0,10,0,1,0
3,0,10,0,1,1
3,0,10,0,1,1
3,0,10,0,1,0
3,0,10,0,1,1
3,0,10,0,1,1
3,0,10,0,0,1
3,0,10,0,0,1
3,0,10,0,0,1
3,0,10,0,0,1
3,0,10,0,0,1
3,0,10,0,0,0
3,0,10,0,0,1
3,0,10,0,0,1
3,0,10,0,0,0
3,0,10,0,0,1
3,0,10,0,1,1
3,0,10,0,1,1
3,0,10,0,1,1
3,0,10,0,1,1
3,0,10,0,1,1
3,0,10,0,1,1
3,0,10,0,1,1
3,0,10,0,1,1
3,0,10,0,1,0
3,0,10,0,1,1
3,0,10,0,0,1
3,0,10,0,0,0
3,0,10,0,0,0
3,0,10,0,0,1
3,0,10,0,0,1
3,0,10,0,0,1
3,0,10,0,0,1
3,0,10,0,0,1
3,0,10,0,0,1
3,0,10,0,0,1
3,0,10,0,1,0
3,0,10,0,1,1
3,0,10,0,1,1
3,0,10,0,1,1
3,0,10,0,1,1
3,0,10,0,1,0
3,0,10,0,1,1
3,0,10,0,1,1
3,0,10,0,1,0
3,0,10,0,1,1
3,0,10,0,0,1
3,0,10,0,0,0
3,0,10,0,0,1
3,0,10,0,0,1
3,0,10,0,0,0
3,0,10,0,0,1
3,0,10,0,0,1
3,0,10,0,0,1
3,0,10,0,0,0
3,0,10,0,0,0
3,0,10,0,1,0
3,0,10,0,1,1
3,0,10,0,1,1
3,0,10,0,1,1
3,0,10,0,1,0
3,0,10,0,1,1
3,0,10,0,1,1
3,0,10,0,1,0
3,0,10,0,1,1
3,0,10,0,1,1
3,0,10,0,0,0
3,0,10,0,0,1
3,0,10,0,0,1
3,0,10,0,0,1
3,0,10,0,0,1
3,0,10,0,0,1
3,0,10,0,0,1
3,0,10,0,0,0
3,0,10,0,0,0
3,0,10,0,0,0
